trialnum,filename,facehouse,girlboy
509,visual\face_house\faces\Tim_3.jpg,1,1
510,visual\face_house\faces\Janie_3.jpg,1,0
511,visual\face_house\faces\Annie_3.jpg,1,0
512,visual\face_house\faces\Blake_3.jpg,1,1
513,visual\face_house\houses\house6.3.jpg,0,1
514,visual\face_house\faces\Blake_3.jpg,1,1
515,visual\face_house\faces\Frank_3.jpg,1,1
516,visual\face_house\houses\house12.3.jpg,0,1
517,visual\face_house\houses\house1.3.jpg,0,1
518,visual\face_house\houses\house10.3.jpg,0,1
519,visual\face_house\houses\house7.3.jpg,0,1
520,visual\face_house\faces\Jodi_3.jpg,1,0
521,visual\face_house\faces\Joan_3.jpg,1,0
522,visual\face_house\houses\house9.3.jpg,0,0
523,visual\face_house\houses\house9.3.jpg,0,0
524,visual\face_house\houses\house8.3.jpg,0,0
525,visual\face_house\houses\house5.3.jpg,0,0
526,visual\face_house\houses\house11.3.jpg,0,0
527,visual\face_house\faces\Estelle_3.jpg,1,0
528,visual\face_house\faces\Frank_3.jpg,1,1
529,visual\face_house\faces\Joan_3.jpg,1,0
530,visual\face_house\houses\house9.3.jpg,0,0
531,visual\face_house\faces\Joe_3.jpg,1,1
532,visual\face_house\faces\Don_3.jpg,1,1
533,visual\face_house\faces\Tom_3.jpg,1,1
534,visual\face_house\faces\Estelle_3.jpg,1,0
535,visual\face_house\houses\house3.3.jpg,0,0
536,visual\face_house\faces\Joe_3.jpg,1,1
537,visual\face_house\houses\house12.3.jpg,0,1
538,visual\face_house\houses\house3.3.jpg,0,1
539,visual\face_house\faces\Frank_3.jpg,1,1
540,visual\face_house\faces\Don_3.jpg,1,1
541,visual\face_house\faces\Tim_3.jpg,1,1
542,visual\face_house\houses\house6.3.jpg,0,1
543,visual\face_house\houses\house7.3.jpg,0,1
544,visual\face_house\houses\house5.3.jpg,0,1
545,visual\face_house\houses\house8.3.jpg,0,1
546,visual\face_house\faces\Estelle_3.jpg,1,0
547,visual\face_house\houses\house2.3.jpg,0,0
548,visual\face_house\houses\house8.3.jpg,0,0
549,visual\face_house\houses\house3.3.jpg,0,0
550,visual\face_house\houses\house5.3.jpg,0,0
551,visual\face_house\faces\Wallace_3.jpg,1,1
552,visual\face_house\faces\Don_3.jpg,1,1
553,visual\face_house\faces\Tim_3.jpg,1,1
554,visual\face_house\houses\house2.3.jpg,0,1
555,visual\face_house\faces\Estelle_3.jpg,1,0
556,visual\face_house\houses\house11.3.jpg,0,0
557,visual\face_house\faces\Janie_3.jpg,1,0
558,visual\face_house\houses\house9.3.jpg,0,0
559,visual\face_house\faces\Tom_3.jpg,1,1
560,visual\face_house\faces\Wallace_3.jpg,1,1
561,visual\face_house\faces\Tom_3.jpg,1,1
562,visual\face_house\faces\Joan_3.jpg,1,0
563,visual\face_house\houses\house5.3.jpg,0,0
564,visual\face_house\houses\house6.3.jpg,0,0
565,visual\face_house\faces\Don_3.jpg,1,1
566,visual\face_house\houses\house7.3.jpg,0,1
567,visual\face_house\houses\house9.3.jpg,0,1
568,visual\face_house\houses\house8.3.jpg,0,1
569,visual\face_house\faces\Wallace_3.jpg,1,1
570,visual\face_house\faces\Don_3.jpg,1,1
571,visual\face_house\houses\house5.3.jpg,0,1
572,visual\face_house\houses\house7.3.jpg,0,1
573,visual\face_house\houses\house10.3.jpg,0,1
574,visual\face_house\houses\house7.3.jpg,0,1
575,visual\face_house\faces\Estelle_3.jpg,1,0
576,visual\face_house\faces\Estelle_3.jpg,1,0
577,visual\face_house\houses\house10.3.jpg,0,0
578,visual\face_house\houses\house2.3.jpg,0,0
579,visual\face_house\faces\Don_3.jpg,1,1
580,visual\face_house\faces\Estelle_3.jpg,1,0
581,visual\face_house\houses\house8.3.jpg,0,0
582,visual\face_house\faces\Don_3.jpg,1,1
583,visual\face_house\faces\Jodi_3.jpg,1,0
584,visual\face_house\houses\house2.3.jpg,0,0
585,visual\face_house\houses\house4.3.jpg,0,0
586,visual\face_house\houses\house1.3.jpg,0,0
587,visual\face_house\houses\house4.3.jpg,0,0
588,visual\face_house\houses\house10.3.jpg,0,0
589,visual\face_house\houses\house4.3.jpg,0,0
590,visual\face_house\houses\house12.3.jpg,0,0
591,visual\face_house\houses\house10.3.jpg,0,0
592,visual\face_house\houses\house1.3.jpg,0,0
593,visual\face_house\houses\house6.3.jpg,0,0
594,visual\face_house\houses\house9.3.jpg,0,0
595,visual\face_house\faces\Jodi_3.jpg,1,0
596,visual\face_house\houses\house11.3.jpg,0,0
597,visual\face_house\houses\house8.3.jpg,0,0
598,visual\face_house\houses\house2.3.jpg,0,0
599,visual\face_house\houses\house8.3.jpg,0,0
600,visual\face_house\faces\Joe_3.jpg,1,1
601,visual\face_house\houses\house6.3.jpg,0,1
602,visual\face_house\houses\house4.3.jpg,0,1
603,visual\face_house\houses\house5.3.jpg,0,1
604,visual\face_house\faces\Joe_3.jpg,1,1
605,visual\face_house\faces\Don_3.jpg,1,1
606,visual\face_house\houses\house12.3.jpg,0,1
607,visual\face_house\houses\house7.3.jpg,0,1
608,visual\face_house\faces\Tim_3.jpg,1,1
609,visual\face_house\houses\house4.3.jpg,0,1
610,visual\face_house\houses\house10.3.jpg,0,1
611,visual\face_house\faces\Joe_3.jpg,1,1
612,visual\face_house\faces\Tom_3.jpg,1,1
613,visual\face_house\houses\house1.3.jpg,0,1
614,visual\face_house\houses\house8.3.jpg,0,1
615,visual\face_house\faces\Wallace_3.jpg,1,1
616,visual\face_house\houses\house2.3.jpg,0,1
617,visual\face_house\houses\house11.3.jpg,0,1
618,visual\face_house\faces\Joe_3.jpg,1,1
619,visual\face_house\houses\house9.3.jpg,0,1
620,visual\face_house\houses\house6.3.jpg,0,1
621,visual\face_house\houses\house8.3.jpg,0,1
622,visual\face_house\faces\Blake_3.jpg,1,1
623,visual\face_house\houses\house4.3.jpg,0,1
624,visual\face_house\faces\Jodi_3.jpg,1,0
625,visual\face_house\faces\Tom_3.jpg,1,1
626,visual\face_house\houses\house10.3.jpg,0,1
627,visual\face_house\faces\Estelle_3.jpg,1,0
628,visual\face_house\faces\Estelle_3.jpg,1,0
629,visual\face_house\houses\house4.3.jpg,0,0
630,visual\face_house\houses\house9.3.jpg,0,0
631,visual\face_house\houses\house8.3.jpg,0,0
632,visual\face_house\houses\house10.3.jpg,0,0
633,visual\face_house\houses\house9.3.jpg,0,0
634,visual\face_house\faces\Blake_3.jpg,1,1
635,visual\face_house\houses\house7.3.jpg,0,1
636,visual\face_house\houses\house3.3.jpg,0,1
637,visual\face_house\faces\Joan_3.jpg,1,0
638,visual\face_house\houses\house5.3.jpg,0,0
639,visual\face_house\faces\Janie_3.jpg,1,0
640,visual\face_house\houses\house2.3.jpg,0,0
641,visual\face_house\faces\Joan_3.jpg,1,0
642,visual\face_house\faces\Tom_3.jpg,1,1
643,visual\face_house\faces\Joan_3.jpg,1,0
644,visual\face_house\houses\house3.3.jpg,0,0
645,visual\face_house\faces\Annie_3.jpg,1,0
646,visual\face_house\faces\Joe_3.jpg,1,1
647,visual\face_house\faces\Joan_3.jpg,1,0
648,visual\face_house\houses\house8.3.jpg,0,0
649,visual\face_house\houses\house7.3.jpg,0,0
650,visual\face_house\faces\Jodi_3.jpg,1,0
651,visual\face_house\faces\Janie_3.jpg,1,0
652,visual\face_house\faces\Don_3.jpg,1,1
653,visual\face_house\faces\Tom_3.jpg,1,1
654,visual\face_house\houses\house12.3.jpg,0,1
655,visual\face_house\houses\house10.3.jpg,0,1
656,visual\face_house\houses\house4.3.jpg,0,1
657,visual\face_house\faces\Joe_3.jpg,1,1
658,visual\face_house\faces\Joan_3.jpg,1,0
659,visual\face_house\houses\house7.3.jpg,0,0
660,visual\face_house\houses\house8.3.jpg,0,0
661,visual\face_house\houses\house6.3.jpg,0,0
662,visual\face_house\faces\Annie_3.jpg,1,0
663,visual\face_house\faces\Blake_3.jpg,1,1
664,visual\face_house\faces\Joan_3.jpg,1,0
665,visual\face_house\houses\house1.3.jpg,0,0
666,visual\face_house\houses\house4.3.jpg,0,0
667,visual\face_house\houses\house11.3.jpg,0,0
668,visual\face_house\houses\house1.3.jpg,0,0
669,visual\face_house\houses\house2.3.jpg,0,0
670,visual\face_house\faces\Tim_3.jpg,1,1
671,visual\face_house\faces\Tom_3.jpg,1,1
672,visual\face_house\faces\Annie_3.jpg,1,0
673,visual\face_house\houses\house12.3.jpg,0,0
674,visual\face_house\houses\house1.3.jpg,0,0
675,visual\face_house\houses\house8.3.jpg,0,0
676,visual\face_house\houses\house9.3.jpg,0,0
677,visual\face_house\faces\Wallace_3.jpg,1,1
678,visual\face_house\faces\Wallace_3.jpg,1,1
679,visual\face_house\faces\Estelle_3.jpg,1,0
680,visual\face_house\houses\house4.3.jpg,0,0
681,visual\face_house\faces\Joan_3.jpg,1,0
682,visual\face_house\houses\house2.3.jpg,0,0
683,visual\face_house\houses\house2.3.jpg,0,0
684,visual\face_house\houses\house4.3.jpg,0,0
685,visual\face_house\houses\house11.3.jpg,0,0
686,visual\face_house\houses\house7.3.jpg,0,0
687,visual\face_house\houses\house7.3.jpg,0,0
688,visual\face_house\faces\Annie_3.jpg,1,0
689,visual\face_house\faces\Don_3.jpg,1,1
690,visual\face_house\houses\house8.3.jpg,0,1
691,visual\face_house\houses\house9.3.jpg,0,1
692,visual\face_house\faces\Frank_3.jpg,1,1
693,visual\face_house\houses\house4.3.jpg,0,1
694,visual\face_house\houses\house10.3.jpg,0,1
695,visual\face_house\houses\house7.3.jpg,0,1
696,visual\face_house\houses\house1.3.jpg,0,1
697,visual\face_house\houses\house7.3.jpg,0,1
698,visual\face_house\houses\house1.3.jpg,0,1
699,visual\face_house\houses\house1.3.jpg,0,1
700,visual\face_house\houses\house5.3.jpg,0,1
701,visual\face_house\houses\house6.3.jpg,0,1
702,visual\face_house\faces\Annie_3.jpg,1,0
703,visual\face_house\houses\house5.3.jpg,0,0
704,visual\face_house\houses\house8.3.jpg,0,0
705,visual\face_house\houses\house9.3.jpg,0,0
706,visual\face_house\faces\Don_3.jpg,1,1
707,visual\face_house\houses\house8.3.jpg,0,1
708,visual\face_house\houses\house5.3.jpg,0,1
709,visual\face_house\faces\Estelle_3.jpg,1,0
710,visual\face_house\faces\Tom_3.jpg,1,1
711,visual\face_house\houses\house11.3.jpg,0,1
712,visual\face_house\houses\house1.3.jpg,0,1
713,visual\face_house\faces\Wallace_3.jpg,1,1
714,visual\face_house\faces\Wallace_3.jpg,1,1
715,visual\face_house\houses\house12.3.jpg,0,1
716,visual\face_house\faces\Don_3.jpg,1,1
717,visual\face_house\faces\Joe_3.jpg,1,1
718,visual\face_house\faces\Blake_3.jpg,1,1
719,visual\face_house\houses\house2.3.jpg,0,1
720,visual\face_house\houses\house2.3.jpg,0,1
721,visual\face_house\faces\Joan_3.jpg,1,0
722,visual\face_house\faces\Annie_3.jpg,1,0
723,visual\face_house\faces\Estelle_3.jpg,1,0
724,visual\face_house\houses\house10.3.jpg,0,0
725,visual\face_house\faces\Jodi_3.jpg,1,0
726,visual\face_house\faces\Tom_3.jpg,1,1
727,visual\face_house\faces\Estelle_3.jpg,1,0
728,visual\face_house\faces\Annie_3.jpg,1,0
729,visual\face_house\houses\house10.3.jpg,0,0
730,visual\face_house\houses\house1.3.jpg,0,0
731,visual\face_house\faces\Joan_3.jpg,1,0
732,visual\face_house\houses\house10.3.jpg,0,0
733,visual\face_house\houses\house7.3.jpg,0,0
734,visual\face_house\houses\house10.3.jpg,0,0
735,visual\face_house\houses\house7.3.jpg,0,0
736,visual\face_house\houses\house9.3.jpg,0,0
737,visual\face_house\houses\house12.3.jpg,0,0
738,visual\face_house\houses\house11.3.jpg,0,0
739,visual\face_house\houses\house11.3.jpg,0,0
740,visual\face_house\faces\Tim_3.jpg,1,1
741,visual\face_house\faces\Janie_3.jpg,1,0
742,visual\face_house\houses\house4.3.jpg,0,0
743,visual\face_house\faces\Blake_3.jpg,1,1
744,visual\face_house\faces\Joe_3.jpg,1,1
745,visual\face_house\faces\Tim_3.jpg,1,1
746,visual\face_house\faces\Jodi_3.jpg,1,0
747,visual\face_house\faces\Frank_3.jpg,1,1
748,visual\face_house\faces\Wallace_3.jpg,1,1
749,visual\face_house\faces\Tim_3.jpg,1,1
750,visual\face_house\houses\house7.3.jpg,0,1
751,visual\face_house\houses\house11.3.jpg,0,1
752,visual\face_house\faces\Don_3.jpg,1,1
753,visual\face_house\houses\house8.3.jpg,0,1
754,visual\face_house\faces\Tim_3.jpg,1,1
755,visual\face_house\faces\Joe_3.jpg,1,1
756,visual\face_house\houses\house9.3.jpg,0,1
757,visual\face_house\faces\Joan_3.jpg,1,0
758,visual\face_house\faces\Frank_3.jpg,1,1
759,visual\face_house\faces\Wallace_3.jpg,1,1
760,visual\face_house\faces\Joe_3.jpg,1,1
761,visual\face_house\houses\house8.3.jpg,0,1
762,visual\face_house\houses\house4.3.jpg,0,1
763,visual\face_house\faces\Don_3.jpg,1,1
764,visual\face_house\faces\Jodi_3.jpg,1,0
765,visual\face_house\houses\house12.3.jpg,0,0
766,visual\face_house\houses\house7.3.jpg,0,0
767,visual\face_house\houses\house8.3.jpg,0,0
768,visual\face_house\houses\house4.3.jpg,0,0
769,visual\face_house\faces\Estelle_3.jpg,1,0
770,visual\face_house\faces\Tom_3.jpg,1,1
771,visual\face_house\faces\Jodi_3.jpg,1,0
772,visual\face_house\faces\Frank_3.jpg,1,1
773,visual\face_house\houses\house12.3.jpg,0,1
774,visual\face_house\houses\house12.3.jpg,0,1
775,visual\face_house\faces\Tom_3.jpg,1,1
776,visual\face_house\houses\house3.3.jpg,0,1
777,visual\face_house\houses\house4.3.jpg,0,1
778,visual\face_house\faces\Blake_3.jpg,1,1
779,visual\face_house\houses\house7.3.jpg,0,1
780,visual\face_house\houses\house10.3.jpg,0,1
781,visual\face_house\faces\Wallace_3.jpg,1,1
782,visual\face_house\faces\Jodi_3.jpg,1,0
783,visual\face_house\houses\house2.3.jpg,0,0
784,visual\face_house\houses\house1.3.jpg,0,0
785,visual\face_house\faces\Don_3.jpg,1,1
786,visual\face_house\faces\Estelle_3.jpg,1,0
787,visual\face_house\houses\house6.3.jpg,0,0
788,visual\face_house\houses\house10.3.jpg,0,0
789,visual\face_house\faces\Jodi_3.jpg,1,0
790,visual\face_house\houses\house3.3.jpg,0,0
791,visual\face_house\faces\Janie_3.jpg,1,0
792,visual\face_house\houses\house3.3.jpg,0,0
793,visual\face_house\houses\house10.3.jpg,0,0
794,visual\face_house\houses\house10.3.jpg,0,0
795,visual\face_house\houses\house3.3.jpg,0,0
796,visual\face_house\faces\Tim_3.jpg,1,1
797,visual\face_house\houses\house5.3.jpg,0,1
798,visual\face_house\houses\house3.3.jpg,0,1
799,visual\face_house\faces\Joe_3.jpg,1,1
800,visual\face_house\houses\house2.3.jpg,0,1
801,visual\face_house\houses\house11.3.jpg,0,1
802,visual\face_house\houses\house6.3.jpg,0,1
803,visual\face_house\faces\Janie_3.jpg,1,0
804,visual\face_house\houses\house9.3.jpg,0,0
805,visual\face_house\faces\Wallace_3.jpg,1,1
806,visual\face_house\faces\Annie_3.jpg,1,0
807,visual\face_house\faces\Annie_3.jpg,1,0
808,visual\face_house\houses\house10.3.jpg,0,0
809,visual\face_house\houses\house10.3.jpg,0,0
810,visual\face_house\houses\house10.3.jpg,0,0
811,visual\face_house\houses\house2.3.jpg,0,0
812,visual\face_house\faces\Joan_3.jpg,1,0
813,visual\face_house\faces\Annie_3.jpg,1,0
814,visual\face_house\faces\Wallace_3.jpg,1,1
815,visual\face_house\houses\house4.3.jpg,0,1
816,visual\face_house\faces\Blake_3.jpg,1,1
817,visual\face_house\houses\house12.3.jpg,0,1
818,visual\face_house\faces\Joan_3.jpg,1,0
819,visual\face_house\houses\house11.3.jpg,0,0
820,visual\face_house\faces\Blake_3.jpg,1,1
821,visual\face_house\houses\house8.3.jpg,0,1
822,visual\face_house\houses\house8.3.jpg,0,1
823,visual\face_house\faces\Joan_3.jpg,1,0
824,visual\face_house\houses\house5.3.jpg,0,0
825,visual\face_house\faces\Joan_3.jpg,1,0
826,visual\face_house\faces\Don_3.jpg,1,1
827,visual\face_house\faces\Tom_3.jpg,1,1
828,visual\face_house\houses\house3.3.jpg,0,1
829,visual\face_house\houses\house10.3.jpg,0,1
830,visual\face_house\faces\Frank_3.jpg,1,1
831,visual\face_house\faces\Wallace_3.jpg,1,1
832,visual\face_house\houses\house3.3.jpg,0,1
833,visual\face_house\houses\house8.3.jpg,0,1
834,visual\face_house\faces\Tim_3.jpg,1,1
835,visual\face_house\faces\Don_3.jpg,1,1
836,visual\face_house\houses\house6.3.jpg,0,1
837,visual\face_house\houses\house8.3.jpg,0,1
838,visual\face_house\faces\Annie_3.jpg,1,0
839,visual\face_house\houses\house11.3.jpg,0,0
840,visual\face_house\faces\Blake_3.jpg,1,1
841,visual\face_house\faces\Don_3.jpg,1,1
842,visual\face_house\houses\house7.3.jpg,0,1
843,visual\face_house\faces\Wallace_3.jpg,1,1
844,visual\face_house\houses\house4.3.jpg,0,1
845,visual\face_house\houses\house9.3.jpg,0,1
846,visual\face_house\faces\Wallace_3.jpg,1,1
847,visual\face_house\houses\house4.3.jpg,0,1
848,visual\face_house\houses\house1.3.jpg,0,1
849,visual\face_house\faces\Joe_3.jpg,1,1
850,visual\face_house\houses\house7.3.jpg,0,1
851,visual\face_house\faces\Joe_3.jpg,1,1
852,visual\face_house\houses\house8.3.jpg,0,1
853,visual\face_house\faces\Tom_3.jpg,1,1
854,visual\face_house\houses\house3.3.jpg,0,1
855,visual\face_house\houses\house12.3.jpg,0,1
856,visual\face_house\houses\house2.3.jpg,0,1
857,visual\face_house\houses\house9.3.jpg,0,1
858,visual\face_house\faces\Annie_3.jpg,1,0
859,visual\face_house\faces\Frank_3.jpg,1,1
860,visual\face_house\faces\Janie_3.jpg,1,0
861,visual\face_house\houses\house8.3.jpg,0,0
862,visual\face_house\faces\Tom_3.jpg,1,1
863,visual\face_house\houses\house9.3.jpg,0,1
864,visual\face_house\houses\house3.3.jpg,0,1
865,visual\face_house\houses\house2.3.jpg,0,1
866,visual\face_house\faces\Janie_3.jpg,1,0
867,visual\face_house\houses\house8.3.jpg,0,0
868,visual\face_house\houses\house10.3.jpg,0,0
869,visual\face_house\houses\house10.3.jpg,0,0
870,visual\face_house\faces\Don_3.jpg,1,1
871,visual\face_house\faces\Jodi_3.jpg,1,0
872,visual\face_house\faces\Joan_3.jpg,1,0
873,visual\face_house\faces\Tom_3.jpg,1,1
874,visual\face_house\faces\Joe_3.jpg,1,1
875,visual\face_house\faces\Tom_3.jpg,1,1
876,visual\face_house\faces\Janie_3.jpg,1,0
877,visual\face_house\houses\house3.3.jpg,0,0
878,visual\face_house\faces\Tim_3.jpg,1,1
879,visual\face_house\houses\house4.3.jpg,0,1
880,visual\face_house\houses\house3.3.jpg,0,1
881,visual\face_house\faces\Joan_3.jpg,1,0
882,visual\face_house\houses\house11.3.jpg,0,0
883,visual\face_house\faces\Janie_3.jpg,1,0
884,visual\face_house\faces\Joan_3.jpg,1,0
885,visual\face_house\faces\Joan_3.jpg,1,0
886,visual\face_house\faces\Joe_3.jpg,1,1
887,visual\face_house\faces\Tom_3.jpg,1,1
888,visual\face_house\faces\Wallace_3.jpg,1,1
889,visual\face_house\faces\Tim_3.jpg,1,1
890,visual\face_house\faces\Estelle_3.jpg,1,0
891,visual\face_house\faces\Jodi_3.jpg,1,0
892,visual\face_house\faces\Blake_3.jpg,1,1
893,visual\face_house\faces\Wallace_3.jpg,1,1
894,visual\face_house\faces\Joan_3.jpg,1,0
895,visual\face_house\faces\Wallace_3.jpg,1,1
896,visual\face_house\faces\Janie_3.jpg,1,0
897,visual\face_house\houses\house11.3.jpg,0,0
898,visual\face_house\faces\Frank_3.jpg,1,1
899,visual\face_house\faces\Joan_3.jpg,1,0
900,visual\face_house\faces\Don_3.jpg,1,1
901,visual\face_house\faces\Annie_3.jpg,1,0
902,visual\face_house\houses\house3.3.jpg,0,0
903,visual\face_house\houses\house5.3.jpg,0,0
904,visual\face_house\faces\Joan_3.jpg,1,0
905,visual\face_house\houses\house3.3.jpg,0,0
906,visual\face_house\faces\Annie_3.jpg,1,0
907,visual\face_house\houses\house9.3.jpg,0,0
908,visual\face_house\faces\Jodi_3.jpg,1,0
909,visual\face_house\faces\Annie_3.jpg,1,0
910,visual\face_house\houses\house12.3.jpg,0,0
911,visual\face_house\houses\house3.3.jpg,0,0
912,visual\face_house\houses\house5.3.jpg,0,0
913,visual\face_house\houses\house8.3.jpg,0,0
914,visual\face_house\houses\house7.3.jpg,0,0
915,visual\face_house\faces\Tim_3.jpg,1,1
916,visual\face_house\faces\Don_3.jpg,1,1
917,visual\face_house\faces\Estelle_3.jpg,1,0
918,visual\face_house\houses\house1.3.jpg,0,0
919,visual\face_house\faces\Tom_3.jpg,1,1
920,visual\face_house\faces\Tim_3.jpg,1,1
921,visual\face_house\houses\house2.3.jpg,0,1
922,visual\face_house\houses\house10.3.jpg,0,1
923,visual\face_house\houses\house2.3.jpg,0,1
924,visual\face_house\houses\house8.3.jpg,0,1
925,visual\face_house\faces\Annie_3.jpg,1,0
926,visual\face_house\houses\house11.3.jpg,0,0
927,visual\face_house\faces\Wallace_3.jpg,1,1
928,visual\face_house\faces\Don_3.jpg,1,1
929,visual\face_house\faces\Tom_3.jpg,1,1
930,visual\face_house\faces\Jodi_3.jpg,1,0
931,visual\face_house\faces\Joan_3.jpg,1,0
932,visual\face_house\faces\Janie_3.jpg,1,0
933,visual\face_house\faces\Estelle_3.jpg,1,0
934,visual\face_house\houses\house8.3.jpg,0,0
935,visual\face_house\faces\Blake_3.jpg,1,1
936,visual\face_house\faces\Frank_3.jpg,1,1
937,visual\face_house\houses\house11.3.jpg,0,1
938,visual\face_house\faces\Wallace_3.jpg,1,1
939,visual\face_house\faces\Janie_3.jpg,1,0
940,visual\face_house\faces\Don_3.jpg,1,1
941,visual\face_house\faces\Blake_3.jpg,1,1
942,visual\face_house\faces\Jodi_3.jpg,1,0
943,visual\face_house\faces\Annie_3.jpg,1,0
944,visual\face_house\houses\house7.3.jpg,0,0
945,visual\face_house\houses\house12.3.jpg,0,0
946,visual\face_house\faces\Janie_3.jpg,1,0
947,visual\face_house\faces\Tom_3.jpg,1,1
948,visual\face_house\faces\Tom_3.jpg,1,1
949,visual\face_house\faces\Frank_3.jpg,1,1
950,visual\face_house\houses\house5.3.jpg,0,1
951,visual\face_house\faces\Estelle_3.jpg,1,0
952,visual\face_house\faces\Janie_3.jpg,1,0
953,visual\face_house\houses\house11.3.jpg,0,0
954,visual\face_house\faces\Frank_3.jpg,1,1
955,visual\face_house\faces\Estelle_3.jpg,1,0
956,visual\face_house\faces\Tom_3.jpg,1,1
957,visual\face_house\houses\house6.3.jpg,0,1
958,visual\face_house\faces\Tim_3.jpg,1,1
959,visual\face_house\faces\Tom_3.jpg,1,1
960,visual\face_house\houses\house2.3.jpg,0,1
961,visual\face_house\faces\Joan_3.jpg,1,0
962,visual\face_house\faces\Jodi_3.jpg,1,0
963,visual\face_house\houses\house10.3.jpg,0,0
964,visual\face_house\houses\house9.3.jpg,0,0
965,visual\face_house\houses\house3.3.jpg,0,0
966,visual\face_house\houses\house8.3.jpg,0,0
967,visual\face_house\houses\house12.3.jpg,0,0
968,visual\face_house\faces\Tom_3.jpg,1,1
969,visual\face_house\houses\house1.3.jpg,0,1
970,visual\face_house\houses\house10.3.jpg,0,1
971,visual\face_house\faces\Don_3.jpg,1,1
972,visual\face_house\houses\house11.3.jpg,0,1
973,visual\face_house\faces\Estelle_3.jpg,1,0
974,visual\face_house\faces\Joan_3.jpg,1,0
975,visual\face_house\houses\house7.3.jpg,0,0
976,visual\face_house\faces\Estelle_3.jpg,1,0
977,visual\face_house\faces\Estelle_3.jpg,1,0
978,visual\face_house\faces\Joan_3.jpg,1,0
979,visual\face_house\faces\Joan_3.jpg,1,0
980,visual\face_house\faces\Joan_3.jpg,1,0
981,visual\face_house\houses\house10.3.jpg,0,0
982,visual\face_house\houses\house8.3.jpg,0,0
983,visual\face_house\houses\house4.3.jpg,0,0
984,visual\face_house\houses\house8.3.jpg,0,0
985,visual\face_house\faces\Don_3.jpg,1,1
986,visual\face_house\houses\house7.3.jpg,0,1
987,visual\face_house\faces\Janie_3.jpg,1,0
988,visual\face_house\faces\Janie_3.jpg,1,0
989,visual\face_house\houses\house8.3.jpg,0,0
990,visual\face_house\faces\Janie_3.jpg,1,0
991,visual\face_house\houses\house6.3.jpg,0,0
992,visual\face_house\faces\Estelle_3.jpg,1,0
993,visual\face_house\faces\Janie_3.jpg,1,0
994,visual\face_house\faces\Blake_3.jpg,1,1
995,visual\face_house\houses\house2.3.jpg,0,1
996,visual\face_house\faces\Don_3.jpg,1,1
997,visual\face_house\faces\Blake_3.jpg,1,1
998,visual\face_house\faces\Estelle_3.jpg,1,0
999,visual\face_house\houses\house7.3.jpg,0,0
1000,visual\face_house\houses\house9.3.jpg,0,0
1001,visual\face_house\faces\Annie_3.jpg,1,0
1002,visual\face_house\houses\house4.3.jpg,0,0
1003,visual\face_house\houses\house12.3.jpg,0,0
1004,visual\face_house\houses\house12.3.jpg,0,0
1005,visual\face_house\faces\Jodi_3.jpg,1,0
1006,visual\face_house\houses\house6.3.jpg,0,0
1007,visual\face_house\faces\Annie_3.jpg,1,0
1008,visual\face_house\houses\house6.3.jpg,0,0
1009,visual\face_house\houses\house11.3.jpg,0,0
1010,visual\face_house\houses\house2.3.jpg,0,0
1011,visual\face_house\faces\Tom_3.jpg,1,1
1012,visual\face_house\faces\Tom_3.jpg,1,1
1013,visual\face_house\houses\house6.3.jpg,0,1
1014,visual\face_house\houses\house6.3.jpg,0,1
1015,visual\face_house\faces\Tom_3.jpg,1,1
