trialnum,filename,facehouse,girlboy
1513,visual\face_house\houses\house11.3.jpg,0,0
1514,visual\face_house\faces\Tim_3.jpg,1,1
1515,visual\face_house\faces\Jodi_3.jpg,1,0
1516,visual\face_house\faces\Tom_3.jpg,1,1
1517,visual\face_house\faces\Blake_3.jpg,1,1
1518,visual\face_house\houses\house1.3.jpg,0,1
1519,visual\face_house\faces\Annie_3.jpg,1,0
1520,visual\face_house\faces\Jodi_3.jpg,1,0
1521,visual\face_house\houses\house8.3.jpg,0,0
1522,visual\face_house\houses\house7.3.jpg,0,0
1523,visual\face_house\faces\Tim_3.jpg,1,1
1524,visual\face_house\houses\house11.3.jpg,0,1
1525,visual\face_house\houses\house10.3.jpg,0,1
1526,visual\face_house\faces\Don_3.jpg,1,1
1527,visual\face_house\faces\Frank_3.jpg,1,1
1528,visual\face_house\houses\house3.3.jpg,0,1
1529,visual\face_house\faces\Don_3.jpg,1,1
1530,visual\face_house\faces\Frank_3.jpg,1,1
1531,visual\face_house\faces\Joan_3.jpg,1,0
1532,visual\face_house\houses\house5.3.jpg,0,0
1533,visual\face_house\faces\Annie_3.jpg,1,0
1534,visual\face_house\faces\Frank_3.jpg,1,1
1535,visual\face_house\faces\Estelle_3.jpg,1,0
1536,visual\face_house\faces\Frank_3.jpg,1,1
1537,visual\face_house\faces\Joe_3.jpg,1,1
1538,visual\face_house\houses\house12.3.jpg,0,1
1539,visual\face_house\houses\house10.3.jpg,0,1
1540,visual\face_house\faces\Blake_3.jpg,1,1
1541,visual\face_house\faces\Annie_3.jpg,1,0
1542,visual\face_house\houses\house9.3.jpg,0,0
1543,visual\face_house\faces\Estelle_3.jpg,1,0
1544,visual\face_house\houses\house11.3.jpg,0,0
1545,visual\face_house\faces\Tim_3.jpg,1,1
1546,visual\face_house\houses\house6.3.jpg,0,1
1547,visual\face_house\houses\house4.3.jpg,0,1
1548,visual\face_house\houses\house6.3.jpg,0,1
1549,visual\face_house\faces\Wallace_3.jpg,1,1
1550,visual\face_house\faces\Frank_3.jpg,1,1
1551,visual\face_house\houses\house9.3.jpg,0,1
1552,visual\face_house\faces\Jodi_3.jpg,1,0
1553,visual\face_house\faces\Tom_3.jpg,1,1
1554,visual\face_house\houses\house1.3.jpg,0,1
1555,visual\face_house\houses\house12.3.jpg,0,1
1556,visual\face_house\faces\Blake_3.jpg,1,1
1557,visual\face_house\houses\house10.3.jpg,0,1
1558,visual\face_house\faces\Don_3.jpg,1,1
1559,visual\face_house\faces\Tom_3.jpg,1,1
1560,visual\face_house\faces\Tim_3.jpg,1,1
1561,visual\face_house\faces\Joe_3.jpg,1,1
1562,visual\face_house\houses\house11.3.jpg,0,1
1563,visual\face_house\houses\house12.3.jpg,0,1
1564,visual\face_house\faces\Joe_3.jpg,1,1
1565,visual\face_house\houses\house4.3.jpg,0,1
1566,visual\face_house\faces\Estelle_3.jpg,1,0
1567,visual\face_house\houses\house10.3.jpg,0,0
1568,visual\face_house\faces\Frank_3.jpg,1,1
1569,visual\face_house\houses\house12.3.jpg,0,1
1570,visual\face_house\faces\Blake_3.jpg,1,1
1571,visual\face_house\houses\house12.3.jpg,0,1
1572,visual\face_house\houses\house3.3.jpg,0,1
1573,visual\face_house\houses\house2.3.jpg,0,1
1574,visual\face_house\faces\Don_3.jpg,1,1
1575,visual\face_house\faces\Janie_3.jpg,1,0
1576,visual\face_house\houses\house7.3.jpg,0,0
1577,visual\face_house\houses\house1.3.jpg,0,0
1578,visual\face_house\houses\house6.3.jpg,0,0
1579,visual\face_house\houses\house3.3.jpg,0,0
1580,visual\face_house\faces\Blake_3.jpg,1,1
1581,visual\face_house\houses\house5.3.jpg,0,1
1582,visual\face_house\faces\Joan_3.jpg,1,0
1583,visual\face_house\faces\Wallace_3.jpg,1,1
1584,visual\face_house\faces\Blake_3.jpg,1,1
1585,visual\face_house\houses\house12.3.jpg,0,1
1586,visual\face_house\houses\house9.3.jpg,0,1
1587,visual\face_house\faces\Joe_3.jpg,1,1
1588,visual\face_house\faces\Joan_3.jpg,1,0
1589,visual\face_house\houses\house12.3.jpg,0,0
1590,visual\face_house\faces\Jodi_3.jpg,1,0
1591,visual\face_house\houses\house3.3.jpg,0,0
1592,visual\face_house\faces\Annie_3.jpg,1,0
1593,visual\face_house\houses\house4.3.jpg,0,0
1594,visual\face_house\faces\Joe_3.jpg,1,1
1595,visual\face_house\houses\house3.3.jpg,0,1
1596,visual\face_house\houses\house3.3.jpg,0,1
1597,visual\face_house\faces\Blake_3.jpg,1,1
1598,visual\face_house\faces\Jodi_3.jpg,1,0
1599,visual\face_house\houses\house8.3.jpg,0,0
1600,visual\face_house\houses\house6.3.jpg,0,0
1601,visual\face_house\houses\house4.3.jpg,0,0
1602,visual\face_house\faces\Annie_3.jpg,1,0
1603,visual\face_house\faces\Don_3.jpg,1,1
1604,visual\face_house\faces\Annie_3.jpg,1,0
1605,visual\face_house\faces\Annie_3.jpg,1,0
1606,visual\face_house\faces\Frank_3.jpg,1,1
1607,visual\face_house\houses\house12.3.jpg,0,1
1608,visual\face_house\houses\house9.3.jpg,0,1
1609,visual\face_house\houses\house11.3.jpg,0,1
1610,visual\face_house\houses\house5.3.jpg,0,1
1611,visual\face_house\faces\Jodi_3.jpg,1,0
1612,visual\face_house\houses\house10.3.jpg,0,0
1613,visual\face_house\faces\Frank_3.jpg,1,1
1614,visual\face_house\faces\Janie_3.jpg,1,0
1615,visual\face_house\houses\house9.3.jpg,0,0
1616,visual\face_house\faces\Blake_3.jpg,1,1
1617,visual\face_house\faces\Blake_3.jpg,1,1
1618,visual\face_house\houses\house1.3.jpg,0,1
1619,visual\face_house\faces\Estelle_3.jpg,1,0
1620,visual\face_house\houses\house2.3.jpg,0,0
1621,visual\face_house\houses\house6.3.jpg,0,0
1622,visual\face_house\houses\house4.3.jpg,0,0
1623,visual\face_house\faces\Tom_3.jpg,1,1
1624,visual\face_house\faces\Blake_3.jpg,1,1
1625,visual\face_house\houses\house10.3.jpg,0,1
1626,visual\face_house\faces\Joan_3.jpg,1,0
1627,visual\face_house\houses\house9.3.jpg,0,0
1628,visual\face_house\houses\house2.3.jpg,0,0
1629,visual\face_house\houses\house11.3.jpg,0,0
1630,visual\face_house\houses\house10.3.jpg,0,0
1631,visual\face_house\houses\house3.3.jpg,0,0
1632,visual\face_house\faces\Joe_3.jpg,1,1
1633,visual\face_house\faces\Annie_3.jpg,1,0
1634,visual\face_house\faces\Blake_3.jpg,1,1
1635,visual\face_house\houses\house6.3.jpg,0,1
1636,visual\face_house\houses\house11.3.jpg,0,1
1637,visual\face_house\houses\house6.3.jpg,0,1
1638,visual\face_house\faces\Annie_3.jpg,1,0
1639,visual\face_house\houses\house12.3.jpg,0,0
1640,visual\face_house\faces\Joe_3.jpg,1,1
1641,visual\face_house\houses\house12.3.jpg,0,1
1642,visual\face_house\houses\house9.3.jpg,0,1
1643,visual\face_house\houses\house8.3.jpg,0,1
1644,visual\face_house\faces\Tim_3.jpg,1,1
1645,visual\face_house\houses\house3.3.jpg,0,1
1646,visual\face_house\faces\Joe_3.jpg,1,1
1647,visual\face_house\faces\Estelle_3.jpg,1,0
1648,visual\face_house\faces\Wallace_3.jpg,1,1
1649,visual\face_house\faces\Joe_3.jpg,1,1
1650,visual\face_house\houses\house5.3.jpg,0,1
1651,visual\face_house\faces\Jodi_3.jpg,1,0
1652,visual\face_house\houses\house3.3.jpg,0,0
1653,visual\face_house\houses\house9.3.jpg,0,0
1654,visual\face_house\houses\house1.3.jpg,0,0
1655,visual\face_house\faces\Jodi_3.jpg,1,0
1656,visual\face_house\faces\Joe_3.jpg,1,1
1657,visual\face_house\houses\house6.3.jpg,0,1
1658,visual\face_house\houses\house11.3.jpg,0,1
1659,visual\face_house\faces\Jodi_3.jpg,1,0
1660,visual\face_house\houses\house2.3.jpg,0,0
1661,visual\face_house\faces\Tom_3.jpg,1,1
1662,visual\face_house\houses\house1.3.jpg,0,1
1663,visual\face_house\faces\Wallace_3.jpg,1,1
1664,visual\face_house\faces\Estelle_3.jpg,1,0
1665,visual\face_house\faces\Wallace_3.jpg,1,1
1666,visual\face_house\houses\house4.3.jpg,0,1
1667,visual\face_house\houses\house11.3.jpg,0,1
1668,visual\face_house\houses\house2.3.jpg,0,1
1669,visual\face_house\houses\house10.3.jpg,0,1
1670,visual\face_house\houses\house1.3.jpg,0,1
1671,visual\face_house\houses\house2.3.jpg,0,1
1672,visual\face_house\faces\Tim_3.jpg,1,1
1673,visual\face_house\houses\house6.3.jpg,0,1
1674,visual\face_house\houses\house7.3.jpg,0,1
1675,visual\face_house\faces\Tom_3.jpg,1,1
1676,visual\face_house\faces\Frank_3.jpg,1,1
1677,visual\face_house\houses\house10.3.jpg,0,1
1678,visual\face_house\faces\Wallace_3.jpg,1,1
1679,visual\face_house\houses\house4.3.jpg,0,1
1680,visual\face_house\houses\house11.3.jpg,0,1
1681,visual\face_house\houses\house2.3.jpg,0,1
1682,visual\face_house\faces\Frank_3.jpg,1,1
1683,visual\face_house\faces\Annie_3.jpg,1,0
1684,visual\face_house\faces\Joan_3.jpg,1,0
1685,visual\face_house\faces\Jodi_3.jpg,1,0
1686,visual\face_house\faces\Don_3.jpg,1,1
1687,visual\face_house\faces\Tom_3.jpg,1,1
1688,visual\face_house\faces\Joe_3.jpg,1,1
1689,visual\face_house\houses\house12.3.jpg,0,1
1690,visual\face_house\faces\Tom_3.jpg,1,1
1691,visual\face_house\houses\house2.3.jpg,0,1
1692,visual\face_house\houses\house3.3.jpg,0,1
1693,visual\face_house\houses\house6.3.jpg,0,1
1694,visual\face_house\faces\Don_3.jpg,1,1
1695,visual\face_house\faces\Joe_3.jpg,1,1
1696,visual\face_house\faces\Don_3.jpg,1,1
1697,visual\face_house\houses\house12.3.jpg,0,1
1698,visual\face_house\faces\Jodi_3.jpg,1,0
1699,visual\face_house\houses\house9.3.jpg,0,0
1700,visual\face_house\houses\house8.3.jpg,0,0
1701,visual\face_house\houses\house9.3.jpg,0,0
1702,visual\face_house\houses\house9.3.jpg,0,0
1703,visual\face_house\houses\house8.3.jpg,0,0
1704,visual\face_house\houses\house2.3.jpg,0,0
1705,visual\face_house\houses\house7.3.jpg,0,0
1706,visual\face_house\faces\Joe_3.jpg,1,1
1707,visual\face_house\faces\Blake_3.jpg,1,1
1708,visual\face_house\faces\Annie_3.jpg,1,0
1709,visual\face_house\faces\Janie_3.jpg,1,0
1710,visual\face_house\houses\house1.3.jpg,0,0
1711,visual\face_house\houses\house4.3.jpg,0,0
1712,visual\face_house\faces\Joan_3.jpg,1,0
1713,visual\face_house\faces\Joan_3.jpg,1,0
1714,visual\face_house\faces\Joan_3.jpg,1,0
1715,visual\face_house\faces\Tim_3.jpg,1,1
1716,visual\face_house\faces\Don_3.jpg,1,1
1717,visual\face_house\faces\Janie_3.jpg,1,0
1718,visual\face_house\faces\Joan_3.jpg,1,0
1719,visual\face_house\faces\Estelle_3.jpg,1,0
1720,visual\face_house\faces\Frank_3.jpg,1,1
1721,visual\face_house\houses\house12.3.jpg,0,1
1722,visual\face_house\faces\Don_3.jpg,1,1
1723,visual\face_house\faces\Tom_3.jpg,1,1
1724,visual\face_house\houses\house4.3.jpg,0,1
1725,visual\face_house\houses\house1.3.jpg,0,1
1726,visual\face_house\faces\Wallace_3.jpg,1,1
1727,visual\face_house\houses\house7.3.jpg,0,1
1728,visual\face_house\faces\Tom_3.jpg,1,1
1729,visual\face_house\houses\house4.3.jpg,0,1
1730,visual\face_house\houses\house6.3.jpg,0,1
1731,visual\face_house\faces\Tim_3.jpg,1,1
1732,visual\face_house\houses\house12.3.jpg,0,1
1733,visual\face_house\faces\Joan_3.jpg,1,0
1734,visual\face_house\houses\house1.3.jpg,0,0
1735,visual\face_house\houses\house8.3.jpg,0,0
1736,visual\face_house\houses\house9.3.jpg,0,0
1737,visual\face_house\houses\house11.3.jpg,0,0
1738,visual\face_house\houses\house11.3.jpg,0,0
1739,visual\face_house\houses\house11.3.jpg,0,0
1740,visual\face_house\faces\Tom_3.jpg,1,1
1741,visual\face_house\faces\Janie_3.jpg,1,0
1742,visual\face_house\faces\Joe_3.jpg,1,1
1743,visual\face_house\houses\house6.3.jpg,0,1
1744,visual\face_house\houses\house7.3.jpg,0,1
1745,visual\face_house\houses\house6.3.jpg,0,1
1746,visual\face_house\houses\house7.3.jpg,0,1
1747,visual\face_house\faces\Joe_3.jpg,1,1
1748,visual\face_house\houses\house3.3.jpg,0,1
1749,visual\face_house\faces\Joe_3.jpg,1,1
1750,visual\face_house\faces\Jodi_3.jpg,1,0
1751,visual\face_house\faces\Tim_3.jpg,1,1
1752,visual\face_house\faces\Tim_3.jpg,1,1
1753,visual\face_house\faces\Janie_3.jpg,1,0
1754,visual\face_house\houses\house10.3.jpg,0,0
1755,visual\face_house\faces\Blake_3.jpg,1,1
1756,visual\face_house\houses\house1.3.jpg,0,1
1757,visual\face_house\houses\house10.3.jpg,0,1
1758,visual\face_house\faces\Frank_3.jpg,1,1
1759,visual\face_house\houses\house7.3.jpg,0,1
1760,visual\face_house\faces\Wallace_3.jpg,1,1
1761,visual\face_house\houses\house4.3.jpg,0,1
1762,visual\face_house\faces\Blake_3.jpg,1,1
1763,visual\face_house\faces\Joe_3.jpg,1,1
1764,visual\face_house\houses\house7.3.jpg,0,1
1765,visual\face_house\houses\house10.3.jpg,0,1
1766,visual\face_house\faces\Frank_3.jpg,1,1
1767,visual\face_house\houses\house1.3.jpg,0,1
1768,visual\face_house\houses\house11.3.jpg,0,1
1769,visual\face_house\faces\Joan_3.jpg,1,0
1770,visual\face_house\houses\house6.3.jpg,0,0
1771,visual\face_house\houses\house12.3.jpg,0,0
1772,visual\face_house\houses\house3.3.jpg,0,0
1773,visual\face_house\houses\house8.3.jpg,0,0
1774,visual\face_house\faces\Annie_3.jpg,1,0
1775,visual\face_house\faces\Joan_3.jpg,1,0
1776,visual\face_house\houses\house1.3.jpg,0,0
1777,visual\face_house\houses\house12.3.jpg,0,0
1778,visual\face_house\houses\house4.3.jpg,0,0
1779,visual\face_house\faces\Joe_3.jpg,1,1
1780,visual\face_house\faces\Estelle_3.jpg,1,0
1781,visual\face_house\houses\house1.3.jpg,0,0
1782,visual\face_house\faces\Tom_3.jpg,1,1
1783,visual\face_house\faces\Frank_3.jpg,1,1
1784,visual\face_house\faces\Tim_3.jpg,1,1
1785,visual\face_house\houses\house12.3.jpg,0,1
1786,visual\face_house\houses\house8.3.jpg,0,1
1787,visual\face_house\faces\Frank_3.jpg,1,1
1788,visual\face_house\houses\house6.3.jpg,0,1
1789,visual\face_house\faces\Tim_3.jpg,1,1
1790,visual\face_house\faces\Estelle_3.jpg,1,0
1791,visual\face_house\faces\Estelle_3.jpg,1,0
1792,visual\face_house\houses\house6.3.jpg,0,0
1793,visual\face_house\faces\Janie_3.jpg,1,0
1794,visual\face_house\faces\Blake_3.jpg,1,1
1795,visual\face_house\houses\house2.3.jpg,0,1
1796,visual\face_house\faces\Estelle_3.jpg,1,0
1797,visual\face_house\faces\Tim_3.jpg,1,1
1798,visual\face_house\faces\Tom_3.jpg,1,1
1799,visual\face_house\faces\Wallace_3.jpg,1,1
1800,visual\face_house\faces\Tim_3.jpg,1,1
1801,visual\face_house\houses\house9.3.jpg,0,1
1802,visual\face_house\faces\Frank_3.jpg,1,1
1803,visual\face_house\houses\house4.3.jpg,0,1
1804,visual\face_house\faces\Don_3.jpg,1,1
1805,visual\face_house\houses\house11.3.jpg,0,1
1806,visual\face_house\houses\house6.3.jpg,0,1
1807,visual\face_house\houses\house9.3.jpg,0,1
1808,visual\face_house\houses\house2.3.jpg,0,1
1809,visual\face_house\houses\house9.3.jpg,0,1
1810,visual\face_house\faces\Wallace_3.jpg,1,1
1811,visual\face_house\houses\house3.3.jpg,0,1
1812,visual\face_house\faces\Jodi_3.jpg,1,0
1813,visual\face_house\faces\Jodi_3.jpg,1,0
1814,visual\face_house\houses\house5.3.jpg,0,0
1815,visual\face_house\faces\Wallace_3.jpg,1,1
1816,visual\face_house\houses\house3.3.jpg,0,1
1817,visual\face_house\houses\house6.3.jpg,0,1
1818,visual\face_house\faces\Wallace_3.jpg,1,1
1819,visual\face_house\houses\house6.3.jpg,0,1
1820,visual\face_house\faces\Janie_3.jpg,1,0
1821,visual\face_house\houses\house5.3.jpg,0,0
1822,visual\face_house\faces\Tim_3.jpg,1,1
1823,visual\face_house\faces\Frank_3.jpg,1,1
1824,visual\face_house\faces\Blake_3.jpg,1,1
1825,visual\face_house\houses\house12.3.jpg,0,1
1826,visual\face_house\faces\Don_3.jpg,1,1
1827,visual\face_house\houses\house3.3.jpg,0,1
1828,visual\face_house\houses\house4.3.jpg,0,1
1829,visual\face_house\houses\house8.3.jpg,0,1
1830,visual\face_house\faces\Frank_3.jpg,1,1
1831,visual\face_house\houses\house9.3.jpg,0,1
1832,visual\face_house\faces\Tim_3.jpg,1,1
1833,visual\face_house\faces\Joe_3.jpg,1,1
1834,visual\face_house\houses\house11.3.jpg,0,1
1835,visual\face_house\houses\house4.3.jpg,0,1
1836,visual\face_house\faces\Don_3.jpg,1,1
1837,visual\face_house\houses\house6.3.jpg,0,1
1838,visual\face_house\faces\Annie_3.jpg,1,0
1839,visual\face_house\faces\Estelle_3.jpg,1,0
1840,visual\face_house\faces\Estelle_3.jpg,1,0
1841,visual\face_house\houses\house3.3.jpg,0,0
1842,visual\face_house\houses\house2.3.jpg,0,0
1843,visual\face_house\houses\house12.3.jpg,0,0
1844,visual\face_house\faces\Tim_3.jpg,1,1
1845,visual\face_house\houses\house7.3.jpg,0,1
1846,visual\face_house\houses\house11.3.jpg,0,1
1847,visual\face_house\faces\Joan_3.jpg,1,0
1848,visual\face_house\houses\house5.3.jpg,0,0
1849,visual\face_house\faces\Annie_3.jpg,1,0
1850,visual\face_house\faces\Tom_3.jpg,1,1
1851,visual\face_house\houses\house7.3.jpg,0,1
1852,visual\face_house\faces\Janie_3.jpg,1,0
1853,visual\face_house\faces\Don_3.jpg,1,1
1854,visual\face_house\faces\Joan_3.jpg,1,0
1855,visual\face_house\faces\Janie_3.jpg,1,0
1856,visual\face_house\houses\house1.3.jpg,0,0
1857,visual\face_house\houses\house10.3.jpg,0,0
1858,visual\face_house\houses\house8.3.jpg,0,0
1859,visual\face_house\faces\Frank_3.jpg,1,1
1860,visual\face_house\houses\house8.3.jpg,0,1
1861,visual\face_house\houses\house3.3.jpg,0,1
1862,visual\face_house\houses\house2.3.jpg,0,1
1863,visual\face_house\faces\Tim_3.jpg,1,1
1864,visual\face_house\faces\Wallace_3.jpg,1,1
1865,visual\face_house\faces\Wallace_3.jpg,1,1
1866,visual\face_house\faces\Blake_3.jpg,1,1
1867,visual\face_house\houses\house1.3.jpg,0,1
1868,visual\face_house\houses\house11.3.jpg,0,1
1869,visual\face_house\houses\house4.3.jpg,0,1
1870,visual\face_house\houses\house11.3.jpg,0,1
1871,visual\face_house\faces\Joan_3.jpg,1,0
1872,visual\face_house\houses\house6.3.jpg,0,0
1873,visual\face_house\faces\Estelle_3.jpg,1,0
1874,visual\face_house\houses\house3.3.jpg,0,0
1875,visual\face_house\faces\Annie_3.jpg,1,0
1876,visual\face_house\houses\house12.3.jpg,0,0
1877,visual\face_house\faces\Janie_3.jpg,1,0
1878,visual\face_house\faces\Blake_3.jpg,1,1
1879,visual\face_house\houses\house9.3.jpg,0,1
1880,visual\face_house\faces\Blake_3.jpg,1,1
1881,visual\face_house\faces\Jodi_3.jpg,1,0
1882,visual\face_house\faces\Wallace_3.jpg,1,1
1883,visual\face_house\houses\house12.3.jpg,0,1
1884,visual\face_house\faces\Joan_3.jpg,1,0
1885,visual\face_house\faces\Estelle_3.jpg,1,0
1886,visual\face_house\faces\Jodi_3.jpg,1,0
1887,visual\face_house\faces\Estelle_3.jpg,1,0
1888,visual\face_house\houses\house11.3.jpg,0,0
1889,visual\face_house\faces\Blake_3.jpg,1,1
1890,visual\face_house\houses\house11.3.jpg,0,1
1891,visual\face_house\houses\house3.3.jpg,0,1
1892,visual\face_house\houses\house8.3.jpg,0,1
1893,visual\face_house\faces\Blake_3.jpg,1,1
1894,visual\face_house\faces\Wallace_3.jpg,1,1
1895,visual\face_house\faces\Joan_3.jpg,1,0
1896,visual\face_house\houses\house1.3.jpg,0,0
1897,visual\face_house\houses\house6.3.jpg,0,0
1898,visual\face_house\faces\Jodi_3.jpg,1,0
1899,visual\face_house\houses\house5.3.jpg,0,0
1900,visual\face_house\houses\house2.3.jpg,0,0
1901,visual\face_house\houses\house3.3.jpg,0,0
1902,visual\face_house\houses\house4.3.jpg,0,0
1903,visual\face_house\houses\house7.3.jpg,0,0
1904,visual\face_house\houses\house9.3.jpg,0,0
1905,visual\face_house\faces\Joan_3.jpg,1,0
1906,visual\face_house\faces\Blake_3.jpg,1,1
1907,visual\face_house\houses\house11.3.jpg,0,1
1908,visual\face_house\faces\Frank_3.jpg,1,1
1909,visual\face_house\houses\house9.3.jpg,0,1
1910,visual\face_house\houses\house5.3.jpg,0,1
1911,visual\face_house\faces\Tim_3.jpg,1,1
1912,visual\face_house\houses\house11.3.jpg,0,1
1913,visual\face_house\faces\Tim_3.jpg,1,1
1914,visual\face_house\houses\house1.3.jpg,0,1
1915,visual\face_house\houses\house2.3.jpg,0,1
1916,visual\face_house\houses\house11.3.jpg,0,1
1917,visual\face_house\faces\Annie_3.jpg,1,0
1918,visual\face_house\houses\house12.3.jpg,0,0
1919,visual\face_house\faces\Annie_3.jpg,1,0
1920,visual\face_house\faces\Joan_3.jpg,1,0
1921,visual\face_house\faces\Tim_3.jpg,1,1
1922,visual\face_house\faces\Janie_3.jpg,1,0
1923,visual\face_house\faces\Tom_3.jpg,1,1
1924,visual\face_house\faces\Wallace_3.jpg,1,1
1925,visual\face_house\houses\house6.3.jpg,0,1
1926,visual\face_house\houses\house9.3.jpg,0,1
1927,visual\face_house\houses\house2.3.jpg,0,1
1928,visual\face_house\faces\Joan_3.jpg,1,0
1929,visual\face_house\houses\house4.3.jpg,0,0
1930,visual\face_house\faces\Janie_3.jpg,1,0
1931,visual\face_house\faces\Tim_3.jpg,1,1
1932,visual\face_house\houses\house12.3.jpg,0,1
1933,visual\face_house\houses\house6.3.jpg,0,1
1934,visual\face_house\faces\Don_3.jpg,1,1
1935,visual\face_house\houses\house1.3.jpg,0,1
1936,visual\face_house\houses\house9.3.jpg,0,1
1937,visual\face_house\faces\Frank_3.jpg,1,1
1938,visual\face_house\houses\house1.3.jpg,0,1
1939,visual\face_house\faces\Tim_3.jpg,1,1
1940,visual\face_house\houses\house9.3.jpg,0,1
1941,visual\face_house\faces\Wallace_3.jpg,1,1
1942,visual\face_house\houses\house11.3.jpg,0,1
1943,visual\face_house\houses\house9.3.jpg,0,1
1944,visual\face_house\houses\house8.3.jpg,0,1
1945,visual\face_house\faces\Annie_3.jpg,1,0
1946,visual\face_house\faces\Frank_3.jpg,1,1
1947,visual\face_house\houses\house7.3.jpg,0,1
1948,visual\face_house\houses\house2.3.jpg,0,1
1949,visual\face_house\houses\house12.3.jpg,0,1
1950,visual\face_house\faces\Annie_3.jpg,1,0
1951,visual\face_house\houses\house2.3.jpg,0,0
1952,visual\face_house\houses\house4.3.jpg,0,0
1953,visual\face_house\faces\Tom_3.jpg,1,1
1954,visual\face_house\houses\house5.3.jpg,0,1
1955,visual\face_house\houses\house9.3.jpg,0,1
1956,visual\face_house\faces\Joe_3.jpg,1,1
1957,visual\face_house\faces\Joe_3.jpg,1,1
1958,visual\face_house\houses\house10.3.jpg,0,1
1959,visual\face_house\faces\Estelle_3.jpg,1,0
1960,visual\face_house\houses\house9.3.jpg,0,0
1961,visual\face_house\houses\house12.3.jpg,0,0
1962,visual\face_house\faces\Annie_3.jpg,1,0
1963,visual\face_house\faces\Joan_3.jpg,1,0
1964,visual\face_house\faces\Wallace_3.jpg,1,1
1965,visual\face_house\houses\house2.3.jpg,0,1
1966,visual\face_house\faces\Wallace_3.jpg,1,1
1967,visual\face_house\houses\house6.3.jpg,0,1
1968,visual\face_house\faces\Tim_3.jpg,1,1
1969,visual\face_house\faces\Estelle_3.jpg,1,0
1970,visual\face_house\houses\house2.3.jpg,0,0
1971,visual\face_house\faces\Tim_3.jpg,1,1
1972,visual\face_house\faces\Annie_3.jpg,1,0
1973,visual\face_house\faces\Wallace_3.jpg,1,1
1974,visual\face_house\houses\house5.3.jpg,0,1
1975,visual\face_house\faces\Annie_3.jpg,1,0
1976,visual\face_house\houses\house8.3.jpg,0,0
1977,visual\face_house\houses\house12.3.jpg,0,0
1978,visual\face_house\houses\house1.3.jpg,0,0
1979,visual\face_house\faces\Frank_3.jpg,1,1
1980,visual\face_house\faces\Tom_3.jpg,1,1
1981,visual\face_house\houses\house5.3.jpg,0,1
1982,visual\face_house\houses\house4.3.jpg,0,1
1983,visual\face_house\houses\house6.3.jpg,0,1
1984,visual\face_house\houses\house4.3.jpg,0,1
1985,visual\face_house\houses\house9.3.jpg,0,1
1986,visual\face_house\houses\house2.3.jpg,0,1
1987,visual\face_house\faces\Tim_3.jpg,1,1
1988,visual\face_house\faces\Frank_3.jpg,1,1
1989,visual\face_house\faces\Don_3.jpg,1,1
1990,visual\face_house\houses\house3.3.jpg,0,1
1991,visual\face_house\faces\Blake_3.jpg,1,1
1992,visual\face_house\houses\house11.3.jpg,0,1
1993,visual\face_house\faces\Blake_3.jpg,1,1
1994,visual\face_house\faces\Estelle_3.jpg,1,0
1995,visual\face_house\faces\Janie_3.jpg,1,0
1996,visual\face_house\houses\house8.3.jpg,0,0
1997,visual\face_house\faces\Joe_3.jpg,1,1
1998,visual\face_house\houses\house9.3.jpg,0,1
1999,visual\face_house\faces\Blake_3.jpg,1,1
2000,visual\face_house\faces\Wallace_3.jpg,1,1
2001,visual\face_house\houses\house12.3.jpg,0,1
2002,visual\face_house\houses\house2.3.jpg,0,1
2003,visual\face_house\houses\house11.3.jpg,0,1
2004,visual\face_house\faces\Blake_3.jpg,1,1
2005,visual\face_house\houses\house10.3.jpg,0,1
2006,visual\face_house\faces\Tom_3.jpg,1,1
2007,visual\face_house\houses\house2.3.jpg,0,1
2008,visual\face_house\faces\Estelle_3.jpg,1,0
2009,visual\face_house\houses\house11.3.jpg,0,0
